,text,label,id
546,Bloomberg also supports passage of the Equality Act which would bar governments and sports organizations from recognizing the biological physiological difference between men and women and replace it with gender identity ,1,546
547,Bloomberg claims he has been against redlining ,1,547
548,Bloomberg did not reference specific jokes ABC News reported in December that it obtained a copy of a 32 page booklet distributed at a party in 1990 that included sexist remarks by Bloomberg reportedly compiled by his colleagues ,0,548
549,Bloomberg is running the same tactics that helped Democrats successfully win the House of Representatives in 2018 threatening that Republicans attempt to repeal Obamacare would remove healthcare coverage for preexisting conditions ,1,549
550,Bloomberg looked like that 3 point favorite in college football walking into a trap game unprepared looking ahead on the road and getting walloped by the home dog ,1,550
551,Bloomberg imbued with the shamelessness of a man too rich to ever hear the word no openly bragged about the racism motivating the policy telling a crowd in Aspen in 2015 that 95 of murderers are male minorities 16 to 25 and that this supposed fact was enough to justify treating an entire demographic as suspicious and a policy that amounted to throw them up against the walls and frisk them ,1,551
552,Bloomberg s radical transgender agenda included supporting the Do No Harm Act that would gut the Religious Freedom Restoration Act s provision to protect Americans right to live and act according to their religious convictions ,1,552
553,Bohai Harvest RST BHR a private equity firm bankrolled by the Chinese government that is tied to Hunter Biden invested in an alleged African blood mine ,0,553
554,Boodsabann Chanthawong recently joined a growing number of women defying generations of Thai Buddhist tradition by becoming ordained as novice monks at an unrecognized all female monastery outside Bangkok ,0,554
555,Borrowing for everyday consumption or for assets such as cars that lose value makes it harder to save and invest in stocks and real estate that tend to create wealth so the rise in consumer borrowing exacerbates the wealth gap ,0,555
556,Borrowing from Hillary Clinton leftist Italian media have labeled those attending the pro family Congress a list of deplorables calling pro life and pro family advocates neofascists and homophobes ,1,556
557,Both Pollak and McSally described recent and ongoing leftist driven riots and violent protests as contemporary reminders of the importance of the Second Amendment ,0,557
